MAINT01	2018-12-10 18:00:03.110	239	Success
MAINT01	2018-12-09 18:00:03.980	274	Success
MAINT01	2018-12-08 18:00:01.683	418	Success
MAINT01	2018-12-07 18:00:02.320	821	Success
MAINT01	2018-12-06 18:00:02.047	575	Success
MAINT01	2018-12-05 18:00:07.027	468	Success
MAINT01	2018-12-04 18:00:08.213	311	Success
MAINT01	2018-12-03 18:00:03.740	250	Success
MAINT01	2018-12-02 18:00:03.410	336	Success
MAINT01	2018-12-01 18:00:04.840	184	Success
MAINT01	2018-11-13 18:00:06.570	457	Success
MAINT01	2018-11-12 18:00:02.920	264	Success
MAINT01	2018-11-11 18:00:04.683	108	Success
MAINT01	2018-11-10 18:00:05.500	585	Success
MAINT01	2018-11-09 18:00:02.077	823	Success
MAINT01	2018-11-08 18:00:05.710	571	Success
MAINT01	2018-11-07 18:00:06.233	6	Success
MAINT01	2018-11-07 00:14:21.370	514	Success
MAINT01	2018-11-06 23:08:20.783	126	Failure
MAINT01	2018-11-06 22:20:14.797	0	Failure
MAINT01	2018-11-06 18:00:04.273	0	Failure
MAINT01	2018-11-05 18:00:04.217	378	Success
MAINT01	2018-11-04 18:00:06.590	353	Success
MAINT01	2018-11-03 18:00:04.060	762	Success
MAINT01	2018-11-02 18:00:02.440	333	Success
MAINT01	2018-11-01 18:00:06.193	492	Success
MAINT01	2018-10-31 18:00:04.067	635	Success
MAINT01	2018-10-30 18:00:02.180	381	Success
MAINT01	2018-10-29 18:00:04.940	608	Success
MAINT01	2018-10-28 18:00:06.710	297	Success
MAINT01	2018-10-27 18:00:07.493	646	Success
MAINT01	2018-10-26 18:00:02.457	440	Success
MAINT01	2018-10-25 18:00:05.123	577	Success
MAINT01	2018-10-24 18:00:04.243	409	Success
MAINT01	2018-10-23 18:00:01.247	498	Success
MAINT01	2018-10-22 18:00:04.717	479	Success
MAINT01	2018-10-21 18:00:02.207	328	Success
MAINT01	2018-10-20 18:00:00.977	1042	Success
MAINT01	2018-10-19 18:00:03.600	898	Success
MAINT01	2018-10-18 18:00:07.623	771	Success
MAINT01	2018-10-17 18:00:04.040	51	Success
MAINT01	2018-10-16 18:00:04.147	517	Success
MAINT01	2018-10-15 18:00:04.110	580	Success
MAINT01	2018-10-14 18:00:06.263	305	Success
MAINT01	2018-10-13 18:00:04.933	320	Success
MAINT01	2018-10-12 18:00:03.730	182	Success
MAINT01	2018-10-11 18:00:07.010	842	Success
MAINT01	2018-10-10 18:00:05.237	49	Success
MAINT01	2018-10-09 18:00:01.770	928	Success
MAINT01	2018-10-08 18:00:01.713	1322	Success
MAINT01	2018-10-07 18:00:04.540	1239	Success
MAINT01	2018-10-06 18:00:04.087	2284	Success
MAINT01	2018-10-05 18:00:46.893	1173	Success
MAINT01	2018-10-04 18:00:05.027	1104	Success
MAINT01	2018-10-03 18:00:02.507	1047	Success
MAINT01	2018-10-02 18:00:01.523	1716	Success
MAINT01	2018-10-01 18:00:03.950	1176	Success
MAINT01	2018-09-30 18:00:03.430	1641	Success
MAINT01	2018-09-29 18:00:06.080	2404	Success
MAINT01	2018-09-28 18:00:01.480	1004	Success
MAINT01	2018-09-27 18:00:05.990	1630	Success
MAINT01	2018-09-26 18:00:03.473	981	Success
MAINT01	2018-09-25 18:00:04.747	2830	Success
MAINT01	2018-09-24 18:00:06.157	305	Success
MAINT01	2018-09-23 18:00:04.737	1759	Success
MAINT01	2018-09-22 18:00:02.823	2618	Success
MAINT01	2018-09-21 18:00:04.300	2028	Success
MAINT01	2018-09-20 18:00:02.930	227	Success
MAINT01	2018-09-19 18:00:02.963	1594	Success
MAINT01	2018-09-18 18:00:04.447	1172	Success
MAINT01	2018-09-17 18:00:02.760	604	Success
MAINT01	2018-09-16 18:00:05.337	1208	Success
MAINT01	2018-09-15 18:00:02.823	3741	Success
MAINT01	2018-09-14 18:00:02.540	1977	Success
MAINT01	2018-09-13 18:00:03.163	821	Success
MAINT01	2018-09-12 18:00:02.490	1536	Success
MAINT01	2018-09-11 18:00:04.473	1575	Success
MAINT01	2018-09-10 18:00:05.283	2051	Success
MAINT01	2018-09-09 18:00:06.283	1197	Success
MAINT01	2018-09-08 18:00:06.887	2459	Success
MAINT01	2018-09-07 18:00:06.780	701	Success
MAINT01	2018-09-06 18:00:04.443	379	Success
MAINT01	2018-09-05 18:00:01.680	990	Success
MAINT01	2018-09-04 18:00:06.577	366	Success
MAINT01	2018-09-03 18:00:06.320	939	Success
MAINT01	2018-09-02 18:00:02.843	1608	Success
MAINT01	2018-09-01 18:00:05.263	3220	Success
MAINT01	2018-08-31 18:00:02.923	1021	Success
MAINT01	2018-08-30 18:00:04.710	611	Success
MAINT01	2018-08-29 18:00:02.613	1089	Success
MAINT01	2018-08-28 18:00:03.280	1068	Success
MAINT01	2018-08-27 18:00:05.610	2025	Success
MAINT01	2018-08-26 18:00:06.193	1073	Success
MAINT01	2018-08-25 18:00:03.737	2975	Success
MAINT01	2018-08-24 18:00:01.597	852	Success
MAINT01	2018-08-23 18:00:05.313	496	Success
MAINT01	2018-08-22 18:00:06.403	50	Success
MAINT01	2018-08-21 18:00:03.933	1300	Success
MAINT01	2018-08-20 18:00:02.410	1285	Success
MAINT01	2018-08-19 18:00:02.667	1038	Success
MAINT01	2018-08-18 18:00:03.917	2979	Success
MAINT01	2018-08-17 18:00:05.083	433	Success
MAINT01	2018-08-16 18:00:05.217	299	Success
MAINT01	2018-08-15 18:00:02.103	972	Success
MAINT01	2018-08-14 18:00:03.630	1195	Success
MAINT01	2018-08-13 18:00:06.440	776	Success
MAINT01	2018-08-12 18:00:06.697	1368	Success
MAINT01	2018-08-11 18:00:02.223	2714	Success
MAINT01	2018-08-10 18:00:03.510	874	Success
MAINT01	2018-08-09 18:00:04.870	240	Success
MAINT01	2018-08-08 18:00:05.053	63	Success
MAINT01	2018-08-07 18:00:03.370	1225	Success
MAINT01	2018-08-06 18:00:03.533	645	Success
MAINT01	2018-08-05 18:00:06.707	1137	Success
MAINT01	2018-08-04 18:00:06.837	2612	Success
MAINT01	2018-08-03 18:00:06.233	1198	Success
MAINT01	2018-08-02 18:00:02.160	318	Success
MAINT01	2018-08-01 18:00:05.173	1142	Success
MAINT01	2018-07-31 18:00:03.453	599	Success
MAINT01	2018-07-30 18:00:03.910	352	Success
MAINT01	2018-07-29 18:00:06.370	2294	Success
MAINT01	2018-07-28 18:00:02.727	3060	Success
MAINT01	2018-07-27 18:00:05.617	448	Success
MAINT01	2018-07-26 18:00:03.740	2223	Success
MAINT01	2018-07-25 18:00:03.737	1770	Success
MAINT01	2018-07-24 18:00:06.667	868	Success
MAINT01	2018-07-23 18:00:06.707	1413	Success
MAINT01	2018-07-22 18:00:06.540	1881	Success
MAINT01	2018-07-21 18:00:01.973	2384	Success
MAINT01	2018-07-20 18:00:07.087	1700	Success
MAINT01	2018-07-19 18:00:02.697	1285	Success
MAINT01	2018-07-18 18:00:05.893	88	Success
MAINT01	2018-07-17 18:00:04.983	839	Success
MAINT01	2018-07-16 18:00:06.203	444	Success
MAINT01	2018-07-15 18:00:05.120	479	Success
MAINT01	2018-07-14 18:00:01.427	2485	Success
MAINT01	2018-07-13 18:00:02.027	783	Success
MAINT01	2018-07-12 18:00:01.800	1193	Success
MAINT01	2018-07-11 18:00:02.340	49	Success
MAINT01	2018-07-10 18:00:03.960	850	Success
MAINT01	2018-07-09 18:00:05.600	1268	Success
MAINT01	2018-07-08 18:00:04.187	697	Success
MAINT01	2018-07-07 18:00:07.003	207	Success
MAINT01	2018-07-06 18:00:06.837	609	Success
MAINT01	2018-07-05 18:00:05.090	883	Success
MAINT01	2018-07-04 18:00:02.073	800	Success
MAINT01	2018-07-03 18:00:03.880	428	Success
MAINT01	2018-07-02 18:00:03.387	509	Success
MAINT01	2018-07-01 18:00:03.717	359	Success
MAINT01	2018-06-30 18:00:03.773	175	Success
MAINT01	2018-06-29 18:00:05.887	1121	Success
MAINT01	2018-06-28 18:00:05.703	1472	Success
MAINT01	2018-06-27 18:00:04.340	77	Success
MAINT01	2018-06-26 18:00:05.800	1035	Success
MAINT01	2018-06-25 18:00:05.770	899	Success
MAINT01	2018-06-24 18:00:05.813	470	Success
MAINT01	2018-06-23 18:00:03.033	3047	Success
MAINT01	2018-06-22 18:00:05.180	1034	Success
MAINT01	2018-06-21 18:00:06.000	615	Success
MAINT01	2018-06-20 18:00:06.697	41	Success
MAINT01	2018-06-19 18:00:02.297	628	Success
MAINT01	2018-06-18 18:00:06.383	347	Success
MAINT01	2018-06-17 18:00:03.257	617	Success
MAINT01	2018-06-16 18:00:05.883	841	Success
MAINT01	2018-06-15 18:00:02.493	668	Success
MAINT01	2018-06-14 18:00:03.400	803	Success
MAINT01	2018-06-13 18:00:04.140	894	Success
MAINT01	2018-06-12 18:00:05.277	1236	Success
MAINT01	2018-06-11 18:00:05.360	282	Success
MAINT01	2018-06-10 18:00:05.510	1156	Success
MAINT01	2018-06-09 18:00:02.500	2457	Success
MAINT01	2018-06-08 18:00:06.813	838	Success
MAINT01	2018-06-07 18:00:09.657	893	Success
MAINT01	2018-06-06 18:00:04.707	37	Success
MAINT01	2018-06-05 18:00:06.677	686	Success
MAINT01	2018-06-04 18:00:02.407	38	Success
MAINT01	2018-06-03 18:00:02.913	320	Success
MAINT01	2018-06-02 18:00:07.277	2083	Success
MAINT01	2018-06-01 18:00:08.767	259	Success
MAINT01	2018-05-31 18:00:02.727	241	Success
MAINT01	2018-05-30 18:00:06.987	235	Success
MAINT01	2018-05-29 18:00:05.373	147	Success
MAINT01	2018-05-28 18:00:05.137	236	Success
MAINT01	2018-05-27 18:00:06.247	784	Success
MAINT01	2018-05-26 18:00:07.013	1387	Success
MAINT01	2018-05-25 18:00:05.043	933	Success
MAINT01	2018-05-24 18:00:06.833	676	Success
MAINT01	2018-05-23 18:00:06.853	975	Success
MAINT01	2018-05-22 18:00:07.223	772	Success
MAINT01	2018-05-21 18:00:05.597	279	Success
MAINT01	2018-05-20 18:00:03.273	626	Success
MAINT01	2018-05-19 18:00:03.413	2411	Success
MAINT01	2018-05-18 18:00:03.783	306	Success
MAINT01	2018-05-17 18:00:03.210	788	Success
MAINT01	2018-05-16 18:00:07.093	607	Success
MAINT01	2018-05-15 18:00:03.287	1027	Success
MAINT01	2018-05-14 18:00:01.910	312	Success
MAINT01	2018-05-13 18:00:06.710	390	Success
MAINT01	2018-05-12 18:00:06.167	3061	Success
MAINT01	2018-05-11 18:02:41.270	736	Success
MAINT01	2018-05-10 18:00:02.703	1371	Success
MAINT01	2018-05-09 18:00:10.393	1150	Success
MAINT01	2018-05-08 18:00:06.480	157	Success
MAINT01	2018-05-07 18:00:04.473	326	Success
MAINT01	2018-05-06 18:00:02.880	283	Success
MAINT01	2018-05-05 18:00:12.467	1600	Success
MAINT01	2018-05-04 18:00:03.217	1050	Success
MAINT01	2018-05-03 18:00:06.073	522	Success
MAINT01	2018-05-02 18:00:06.233	1399	Success
MAINT01	2018-05-01 18:00:06.567	1289	Success
MAINT01	2018-04-30 18:00:05.757	1103	Success
MAINT01	2018-04-29 18:00:03.733	1309	Success
MAINT01	2018-04-28 18:00:04.240	4337	Success
MAINT01	2018-04-27 18:00:03.247	357	Success
MAINT01	2018-04-26 18:00:07.193	1237	Success
MAINT01	2018-04-25 18:00:01.970	636	Success
MAINT01	2018-04-24 18:00:03.990	1257	Success
MAINT01	2018-04-23 18:00:03.117	1821	Success
