40, MBRREC01, 2/2017, 77.0, 11.0, 0, 0, 0, 2
41, MBRREC01, 1/2017, 30.9, 28.87715359934216, 0, 3, 0, 13
42, MBRREC02, 9/2018, 749.0, 0.0, 0, 0, 0, 1
43, MBRREC02, 8/2018, 849.0, 0.0, 0, 0, 0, 1
44, MBRREC02, 7/2018, 905.3333333333334, 136.1282075430691, 0, 0, 0, 3
45, MBRREC02, 6/2018, 891.0, 7.0, 0, 0, 0, 2
46, MBRREC02, 5/2018, 8.0, 0.0, 0, 0, 0, 1
47, MBRREC02, 4/2018, 439.0, 0.0, 0, 0, 0, 1
48, MBRREC02, 2/2018, 502.5, 59.5, 0, 0, 0, 2
49, MBRREC02, 12/2017, 344.0, 0.0, 0, 0, 0, 1
50, MBRREC02, 10/2017, 358.0, 0.0, 0, 0, 0, 1
51, MBRREC02, 7/2017, 433.2, 112.18449090672026, 0, 0, 0, 5
52, MBRREC02, 6/2017, 353.0, 0.0, 0, 0, 0, 1
53, MBRREC02, 5/2017, 296.0, 0.0, 0, 0, 0, 1
54, MBRREC02, 4/2017, 401.75, 185.99983198917144, 0, 0, 0, 8
55, MBRREC02, 3/2017, 377.0, 63.488581650561386, 0, 0, 0, 5
56, MBRREC02, 2/2017, 331.5, 31.5, 0, 0, 0, 2
57, MBRREC02, 1/2017, 91.16666666666667, 121.73821146061589, 0, 1, 1, 13
58, MBRREC03, 9/2018, 2.0, 0.0, 0, 0, 0, 1
59, MBRREC03, 8/2018, 3.0, 0.0, 0, 0, 0, 1
60, MBRREC03, 7/2018, 3.0, 0.816496580927726, 0, 0, 0, 3
61, MBRREC03, 6/2018, 2.0, 0.0, 0, 0, 0, 2
62, MBRREC03, 5/2018, 2.0, 0.0, 0, 0, 0, 2
63, MBRREC03, 4/2018, 2.0, 0.0, 0, 0, 0, 1
64, MBRREC03, 2/2018, 2.0, 0.0, 0, 0, 0, 2
65, MBRREC03, 12/2017, 1.0, 0.0, 0, 0, 0, 1
66, MBRREC03, 10/2017, 1.6666666666666667, 0.4714045207910317, 0, 0, 0, 3
67, MBRREC03, 8/2017, 2.0, 1.0, 0, 0, 0, 2
68, MBRREC03, 7/2017, 2.0, 1.0690449676496976, 0, 0, 0, 7
69, MBRREC03, 6/2017, 1.0, 0.0, 0, 0, 0, 1
70, MBRREC03, 5/2017, 0.0, 0.0, 0, 1, 0, 1
71, MBRREC03, 4/2017, 1.5714285714285714, 0.4948716593053935, 0, 3, 0, 10
72, MBRREC03, 3/2017, 1.4, 0.4898979485566356, 0, 1, 0, 6
73, MBRREC03, 2/2017, 2.0, 0.0, 0, 1, 0, 2
74, MBRREC03, 1/2017, 1.4545454545454546, 0.6555547773570889, 0, 9, 0, 20
75, MBRREC04, 9/2018, 393.0, 0.0, 0, 0, 0, 1
76, MBRREC04, 8/2018, 404.0, 0.0, 0, 0, 0, 1
77, MBRREC04, 7/2018, 419.0, 18.457157599876172, 0, 0, 0, 3
78, MBRREC04, 6/2018, 649.0, 210.0, 0, 0, 0, 2
79, MBRREC04, 5/2018, 3.0, 0.0, 0, 0, 0, 1
80, MBRREC04, 4/2018, 345.0, 0.0, 0, 0, 0, 1
81, MBRREC04, 2/2018, 305.0, 13.0, 0, 0, 0, 2
82, MBRREC04, 12/2017, 310.0, 0.0, 0, 0, 0, 1
83, MBRREC04, 10/2017, 270.0, 0.0, 0, 0, 0, 1
84, MBRREC04, 7/2017, 228.6, 7.657675887630659, 0, 0, 0, 5
85, MBRREC04, 6/2017, 278.0, 0.0, 0, 0, 0, 1
86, MBRREC04, 5/2017, 203.0, 0.0, 0, 0, 0, 1
87, MBRREC04, 4/2017, 277.44444444444446, 61.946412524789174, 0, 0, 0, 9
88, MBRREC04, 3/2017, 260.4, 33.814789663695976, 0, 0, 0, 5
89, MBRREC04, 2/2017, 248.0, 48.0, 0, 0, 0, 2
90, MBRREC04, 1/2017, 585.2222222222222, 523.9180974537014, 0, 2, 0, 11
91, MBRREC05, 9/2018, 1719.0, 0.0, 0, 0, 0, 1
92, MBRREC05, 8/2018, 1736.0, 0.0, 0, 0, 0, 1
93, MBRREC05, 7/2018, 1771.3333333333333, 80.3713602942961, 0, 0, 0, 3
94, MBRREC05, 6/2018, 2164.0, 255.0, 0, 0, 0, 2
95, MBRREC05, 5/2018, 2.0, 0.0, 0, 0, 0, 2
96, MBRREC05, 4/2018, 1479.0, 0.0, 0, 0, 0, 1
97, MBRREC05, 2/2018, 1485.0, 211.0, 0, 0, 0, 2
98, MBRREC05, 12/2017, 1140.0, 0.0, 0, 0, 0, 1
99, MBRREC05, 10/2017, 1161.0, 0.0, 0, 0, 0, 1
100, MBRREC05, 7/2017, 2927.4, 3300.1598506739037, 0, 0, 0, 5
101, MBRREC05, 6/2017, 1382.0, 0.0, 0, 0, 0, 1
102, MBRREC05, 5/2017, 1016.0, 0.0, 0, 0, 0, 1
103, MBRREC05, 4/2017, 1349.2222222222222, 370.7379361273278, 0, 0, 0, 9
104, MBRREC05, 3/2017, 1354.8, 188.84215631050182, 0, 0, 0, 5
105, MBRREC05, 2/2017, 1329.0, 212.0, 0, 0, 0, 2
106, MBRREC05, 1/2017, 4191.777777777777, 4742.669683669215, 0, 3, 0, 12
107, MBRREC06, 9/2018, 11255.0, 0.0, 0, 0, 0, 1
108, MBRREC06, 8/2018, 11678.0, 0.0, 0, 0, 0, 1
109, MBRREC06, 7/2018, 15771.666666666666, 3986.1957079679646, 0, 0, 0, 3
110, MBRREC06, 6/2018, 12070.5, 1291.5, 0, 0, 0, 2
111, MBRREC06, 5/2018, 3.0, 0.0, 0, 0, 0, 1
112, MBRREC06, 4/2018, 6136.0, 0.0, 0, 0, 0, 1
113, MBRREC06, 2/2018, 5698.5, 189.5, 0, 0, 0, 2
114, MBRREC06, 12/2017, 7931.0, 0.0, 0, 0, 0, 1
115, MBRREC06, 10/2017, 4948.0, 0.0, 0, 0, 0, 1
116, MBRREC06, 7/2017, 4924.4, 173.3108190506294, 0, 0, 0, 5
117, MBRREC06, 6/2017, 6702.0, 0.0, 0, 0, 0, 1
118, MBRREC06, 5/2017, 4369.0, 0.0, 0, 0, 0, 1
119, MBRREC06, 4/2017, 5434.625, 856.7390118204027, 0, 0, 0, 8
120, MBRREC06, 3/2017, 5431.6, 510.0939521303894, 0, 0, 0, 5
121, MBRREC06, 2/2017, 4959.5, 635.5, 0, 0, 0, 2
122, MBRREC06, 1/2017, 147.57142857142858, 354.2534177181846, 0, 4, 4, 14
123, MBRREC07, 9/2018, 2.0, 0.0, 0, 0, 0, 1
124, MBRREC07, 8/2018, 3.0, 0.0, 0, 0, 0, 1
125, MBRREC07, 7/2018, 3.3333333333333335, 0.9428090415820634, 0, 0, 0, 3
126, MBRREC07, 6/2018, 4.0, 1.0, 0, 0, 0, 2
127, MBRREC07, 5/2018, 3.0, 0.0, 0, 0, 0, 1
128, MBRREC07, 4/2018, 2.0, 0.0, 0, 0, 0, 1
129, MBRREC07, 2/2018, 1.5, 0.5, 0, 0, 0, 2
130, MBRREC07, 12/2017, 1.0, 0.0, 0, 0, 0, 1
131, MBRREC07, 10/2017, 3.0, 0.0, 0, 0, 0, 1
132, MBRREC07, 7/2017, 1.4, 0.4898979485566356, 0, 0, 0, 5
133, MBRREC07, 6/2017, 1.0, 0.0, 0, 0, 0, 1
134, MBRREC07, 5/2017, 1.0, 0.0, 0, 0, 0, 1
135, MBRREC07, 4/2017, 1.1666666666666667, 0.3726779962499649, 0, 2, 0, 8
136, MBRREC07, 3/2017, 1.4, 0.4898979485566356, 0, 1, 0, 6
137, MBRREC07, 2/2017, 2.5, 0.5, 0, 0, 0, 2
138, MBRREC07, 1/2017, 0.8333333333333334, 0.15214515486254612, 0, 3, 5, 13
139, MBRREC08, 9/2018, 3003.0, 0.0, 0, 0, 0, 1
140, MBRREC08, 8/2018, 2933.0, 0.0, 0, 0, 0, 1
141, MBRREC08, 7/2018, 2874.0, 220.51908458604362, 0, 0, 0, 3
142, MBRREC08, 6/2018, 3246.0, 139.0, 0, 0, 0, 2
143, MBRREC08, 5/2018, 3.0, 0.0, 0, 0, 0, 1
144, MBRREC08, 4/2018, 2172.0, 0.0, 0, 0, 0, 1
145, MBRREC08, 2/2018, 2168.0, 149.0, 0, 0, 0, 2
146, MBRREC08, 12/2017, 1716.0, 0.0, 0, 0, 0, 1
147, MBRREC08, 10/2017, 1680.0, 0.0, 0, 0, 0, 1
148, MBRREC08, 7/2017, 1912.0, 208.1999039384985, 0, 0, 0, 5
149, MBRREC08, 6/2017, 1823.0, 0.0, 0, 0, 0, 1
150, MBRREC08, 5/2017, 1444.0, 0.0, 0, 0, 0, 1
151, MBRREC08, 4/2017, 1954.875, 373.6058877681132, 0, 0, 0, 8
152, MBRREC08, 3/2017, 2024.8, 332.32959543200485, 0, 0, 0, 5
153, MBRREC08, 2/2017, 1564.0, 82.0, 0, 0, 0, 2
154, MBRREC08, 1/2017, 1023.25, 838.9326179735772, 0, 2, 0, 10
155, MBRREC09, 9/2018, 2278.0, 0.0, 0, 0, 0, 1
156, MBRREC09, 8/2018, 2144.0, 0.0, 0, 0, 0, 1
157, MBRREC09, 7/2018, 2394.3333333333335, 308.03282653350794, 0, 0, 0, 3
158, MBRREC09, 6/2018, 3013.5, 139.5, 0, 0, 0, 2
159, MBRREC09, 5/2018, 2.0, 0.0, 0, 0, 0, 1
160, MBRREC09, 4/2018, 1623.0, 0.0, 0, 0, 0, 1
161, MBRREC09, 2/2018, 1466.0, 8.0, 0, 0, 0, 2
162, MBRREC09, 12/2017, 1297.0, 0.0, 0, 0, 0, 1
163, MBRREC09, 10/2017, 1945.0, 0.0, 0, 0, 0, 1
164, MBRREC09, 7/2017, 1435.2, 207.1833970181974, 0, 0, 0, 5
165, MBRREC09, 6/2017, 1501.0, 0.0, 0, 0, 0, 1
166, MBRREC09, 5/2017, 1165.0, 0.0, 0, 0, 0, 1
167, MBRREC09, 4/2017, 1592.6666666666667, 334.32053814000454, 0, 0, 0, 9
168, MBRREC09, 3/2017, 1645.2, 342.6574966347592, 0, 0, 0, 5
169, MBRREC09, 2/2017, 1777.5, 348.5, 0, 0, 0, 2
170, MBRREC09, 1/2017, 1978.0, 1591.0839072783056, 0, 2, 0, 10
171, MBRREC10, 9/2018, 4808.0, 0.0, 0, 0, 0, 1
172, MBRREC10, 8/2018, 5169.0, 0.0, 0, 0, 0, 1
173, MBRREC10, 7/2018, 5088.333333333333, 42.967688118192044, 0, 0, 0, 3
174, MBRREC10, 6/2018, 6515.0, 1187.0, 0, 0, 0, 2
175, MBRREC10, 5/2018, 2.0, 0.0, 0, 0, 0, 1
176, MBRREC10, 4/2018, 3805.0, 0.0, 0, 0, 0, 1
177, MBRREC10, 2/2018, 3595.0, 198.0, 0, 0, 0, 2
178, MBRREC10, 12/2017, 4016.0, 0.0, 0, 0, 0, 1
179, MBRREC10, 10/2017, 3279.0, 0.0, 0, 0, 0, 1
180, MBRREC10, 7/2017, 3518.8, 572.0403482272907, 0, 0, 0, 5
181, MBRREC10, 6/2017, 4526.0, 0.0, 0, 0, 0, 1
182, MBRREC10, 5/2017, 4792.0, 0.0, 0, 0, 0, 1
183, MBRREC10, 4/2017, 3860.625, 1092.554110502084, 0, 0, 0, 8
184, MBRREC10, 3/2017, 3527.0, 365.1415250739545, 0, 0, 0, 6
185, MBRREC10, 2/2017, 849.8888888888889, 1552.165329427424, 0, 1, 0, 10
186, MBRREC10, 1/2017, 1.125, 0.33071891388307384, 0, 2, 0, 10
187, MBRREC11, 9/2018, 1300.0, 0.0, 0, 0, 0, 1
188, MBRREC11, 8/2018, 1276.0, 0.0, 0, 0, 0, 1
189, MBRREC11, 7/2018, 1330.6666666666667, 128.3155831880481, 0, 0, 0, 3
190, MBRREC11, 6/2018, 1456.0, 64.0, 0, 0, 0, 2
191, MBRREC11, 5/2018, 4.0, 0.0, 0, 0, 0, 1
192, MBRREC11, 4/2018, 1366.0, 0.0, 0, 0, 0, 1
193, MBRREC11, 2/2018, 968.0, 13.0, 0, 0, 0, 2
194, MBRREC11, 12/2017, 1003.0, 0.0, 0, 0, 0, 1
195, MBRREC11, 10/2017, 1164.0, 0.0, 0, 0, 0, 1
196, MBRREC11, 7/2017, 978.2, 97.90076608484738, 0, 0, 0, 5
197, MBRREC11, 6/2017, 1031.0, 0.0, 0, 0, 0, 1
198, MBRREC11, 5/2017, 836.0, 0.0, 0, 0, 0, 1
199, MBRREC11, 4/2017, 1087.111111111111, 274.4381915616963, 0, 0, 0, 9
200, MBRREC11, 3/2017, 1099.8, 274.90027282634696, 0, 0, 0, 5
201, MBRREC11, 2/2017, 867.0, 24.0, 0, 0, 0, 2
202, MBRREC11, 1/2017, 196.6, 8.5463442476886, 0, 2, 0, 7
203, MBRREC12, 7/2018, 163.0, 1.0, 0, 0, 0, 2
204, MBRREC12, 6/2018, 200.5, 193.5, 0, 0, 0, 2
205, MBRREC12, 5/2018, 3.0, 0.0, 0, 0, 0, 1
206, MBRREC12, 4/2018, 157.5, 78.5, 0, 0, 0, 2
207, MBRREC12, 3/2018, 4.0, 0.0, 0, 1, 0, 3
208, MBRREF01, 1/2019, 159.625, 8.62318821550359, 0, 0, 0, 16
209, MBRREF01, 12/2018, 159.32258064516128, 7.497901197837206, 0, 0, 0, 31
210, MBRREF01, 11/2018, 17.90909090909091, 53.99794080165403, 0, 10, 1, 12
211, MBRREF01, 10/2018, 174.78571428571428, 31.39421823800539, 0, 0, 2, 28
212, MBRREF01, 9/2018, 51.55172413793103, 92.17240712048456, 0, 23, 2, 31
213, MBRREF01, 8/2018, 24.423076923076923, 81.28597799423801, 0, 24, 2, 28
214, MBRREF01, 7/2018, 229.46666666666667, 65.45647804853633, 0, 1, 2, 32
215, MBRREF01, 6/2018, 56.2, 101.26306335480871, 0, 20, 1, 26
216, MBRREF01, 5/2018, 40.925925925925924, 109.83615709443583, 0, 24, 1, 28
217, MBRREF01, 4/2018, 257.6923076923077, 54.60894619938045, 0, 3, 1, 27
218, MBRREF01, 3/2018, 646.96, 264.41110052340844, 0, 5, 1, 26
219, MBRREF01, 2/2018, 465.56, 236.88560155484333, 1, 4, 2, 28
220, MBRREF01, 1/2018, 581.68, 257.19563119151155, 0, 1, 2, 27
221, MBRREF01, 12/2017, 531.9642857142857, 201.49450168926654, 0, 5, 1, 29
222, MBRREF01, 11/2017, 572.6521739130435, 205.99954416679205, 0, 3, 1, 24
223, MBRREF01, 10/2017, 520.5555555555555, 348.5556749325184, 0, 1, 1, 28
224, MBRREF01, 9/2017, 622.4285714285714, 478.93730658051345, 0, 1, 1, 22
225, MBRREF01, 8/2017, 409.88461538461536, 122.63285667094027, 0, 1, 1, 27
226, MBRREF01, 7/2017, 402.83870967741933, 185.48377161468633, 0, 3, 1, 32
227, MBRREF01, 6/2017, 265.8695652173913, 126.44875281324441, 0, 8, 6, 29
228, MBRREF01, 5/2017, 429.37931034482756, 163.99239293562363, 0, 2, 1, 30
229, MBRREF01, 4/2017, 302.9230769230769, 138.7481812713206, 0, 6, 1, 27
230, MBRREF01, 3/2017, 295.6, 128.9133042009241, 0, 1, 0, 11
231, MBRREF01, 2/2017, 260.0, 0.0, 0, 0, 0, 1
232, MBRREF01, 1/2017, 223.8, 18.015548839821673, 0, 0, 0, 5
233, MBRREF02, 1/2019, 735.25, 21.987212192545012, 0, 0, 16, 16
234, MBRREF02, 12/2018, 738.5483870967741, 52.3097713129956, 0, 0, 1, 31
235, MBRREF02, 11/2018, 747.0, 35.61132778578562, 0, 0, 12, 12
236, MBRREF02, 10/2018, 735.3571428571429, 71.73822167422044, 0, 0, 28, 28
237, MBRREF02, 9/2018, 108.5, 309.02377200899394, 0, 27, 1, 31
238, MBRREF02, 8/2018, 83.5925925925926, 284.7197114323813, 0, 25, 1, 28
239, MBRREF02, 7/2018, 931.0, 247.02938312887449, 0, 1, 1, 32
240, MBRREF02, 6/2018, 953.3461538461538, 126.85483596727411, 0, 0, 1, 26
241, MBRREF02, 5/2018, 994.3928571428571, 144.67632328894788, 0, 0, 4, 28
242, MBRREF02, 4/2018, 61.68, 296.064, 0, 24, 2, 27
243, MBRREF02, 3/2018, 2631.6190476190477, 1415.524484547521, 0, 5, 5, 26
244, MBRREF02, 2/2018, 1826.7692307692307, 1229.655302122975, 0, 9, 1, 27
245, MBRREF02, 1/2018, 2716.96, 1307.1005977873317, 0, 1, 2, 27
246, MBRREF02, 12/2017, 2250.1666666666665, 1009.2367819022672, 0, 6, 5, 29
247, MBRREF02, 11/2017, 2602.3636363636365, 1121.6917237215243, 0, 4, 2, 24
248, MBRREF02, 10/2017, 2420.962962962963, 1428.713091207345, 0, 8, 1, 28
249, MBRREF02, 9/2017, 2375.15, 1524.9721462620228, 0, 5, 2, 22
250, MBRREF02, 8/2017, 2236.28, 703.1651392041558, 0, 3, 2, 27
251, MBRREF02, 7/2017, 2009.6774193548388, 883.7732789312644, 0, 7, 1, 32
252, MBRREF02, 6/2017, 1450.0, 755.148235211377, 0, 5, 8, 29
253, MBRREF02, 5/2017, 2313.310344827586, 695.2750374278235, 0, 3, 1, 30
254, MBRREF02, 4/2017, 1914.5, 1064.2451657053805, 0, 2, 1, 23
255, MBRREF02, 3/2017, 792.4444444444445, 701.4948667032239, 0, 5, 2, 12
256, MBRREF02, 1/2017, 891.6666666666666, 69.62917651546816, 0, 0, 0, 3
257, MBRREF03, 1/2019, 711.0625, 24.991170315733516, 0, 0, 16, 16
258, MBRREF03, 12/2018, 292.0, 206.47518010647187, 0, 1, 30, 32
259, MBRREF03, 11/2018, 693.4166666666666, 46.89253375775532, 0, 0, 11, 12
260, MBRREF03, 10/2018, 710.1428571428571, 45.62949726227721, 0, 0, 28, 28
261, MBRREF03, 9/2018, 38.7, 204.90300876268262, 0, 29, 1, 31
262, MBRREF03, 8/2018, 37.25925925925926, 186.43424248054137, 0, 26, 1, 28
263, MBRREF03, 7/2018, 205.76666666666668, 502.65765081805523, 0, 26, 1, 31
264, MBRREF03, 6/2018, 809.8461538461538, 67.27686529900625, 0, 1, 1, 27
265, MBRREF03, 5/2018, 296.44444444444446, 433.9448887105861, 0, 20, 1, 28
266, MBRREF03, 4/2018, 271.11538461538464, 500.5274166996267, 0, 21, 1, 27
267, MBRREF03, 3/2018, 1980.88, 827.0862570929346, 0, 3, 1, 26
268, MBRREF03, 2/2018, 1171.2307692307693, 665.3806737920672, 0, 10, 1, 27
269, MBRREF03, 1/2018, 1706.5833333333333, 604.6486982717811, 0, 1, 3, 27
270, MBRREF03, 12/2017, 1396.32, 569.762429200101, 0, 7, 4, 29
271, MBRREF03, 11/2017, 1742.125, 663.9455627432556, 0, 5, 1, 25
272, MBRREF03, 10/2017, 1565.8076923076924, 665.8392789405441, 0, 2, 2, 28
273, MBRREF03, 9/2017, 1880.3333333333333, 920.15681318271, 0, 2, 1, 22
274, MBRREF03, 8/2017, 1289.3076923076924, 315.0695214841153, 0, 2, 1, 27
275, MBRREF03, 7/2017, 1575.5806451612902, 396.6383409549451, 0, 1, 1, 32
276, MBRREF03, 6/2017, 971.6363636363636, 492.719047078423, 0, 8, 7, 29
277, MBRREF03, 5/2017, 1317.2758620689656, 255.63929978982387, 0, 1, 1, 30
278, MBRREF03, 4/2017, 1338.25, 365.82682463837995, 2, 2, 1, 27
279, MBRREF03, 3/2017, 5743.2, 14811.218672020206, 4, 1, 1, 30
280, MBRREF03, 1/2017, 3150.285714285714, 1678.7112160639113, 0, 0, 0, 7
281, MBRREF04, 1/2019, 140.6875, 4.164113801278731, 0, 0, 0, 16
282, MBRREF04, 12/2018, 139.5483870967742, 4.963341159245384, 0, 0, 0, 31
283, MBRREF04, 11/2018, 148.75, 6.965689724164674, 0, 0, 0, 12
284, MBRREF04, 10/2018, 147.42857142857142, 12.084312650908116, 0, 0, 28, 28
285, MBRREF04, 9/2018, 16.4, 59.42623438628207, 0, 28, 1, 31
286, MBRREF04, 8/2018, 192.64705882352942, 26.29134623853253, 0, 1, 11, 28
287, MBRREF04, 7/2018, 207.06666666666666, 69.90046256403934, 0, 6, 1, 31
288, MBRREF04, 6/2018, 37.92307692307692, 99.25107470792544, 0, 23, 1, 27
289, MBRREF04, 5/2018, 24.115384615384617, 80.42469273574252, 0, 24, 1, 27
290, MBRREF04, 4/2018, 13.038461538461538, 63.92631712677345, 0, 25, 1, 27
291, MBRREF04, 3/2018, 169.72, 150.38227853041727, 0, 14, 1, 26
292, MBRREF04, 2/2018, 88.22222222222223, 149.3368422574228, 0, 21, 1, 28
293, MBRREF04, 1/2018, 26.48, 86.13312041253351, 0, 23, 1, 26
294, MBRREF04, 12/2017, 80.14285714285714, 163.98401978959927, 0, 23, 1, 29
295, MBRREF04, 11/2017, 237.0, 46.71873285952863, 0, 0, 1, 25
296, MBRREF04, 10/2017, 156.92592592592592, 113.86853220102564, 0, 13, 1, 28
297, MBRREF04, 9/2017, 256.2, 62.70118021217783, 0, 1, 1, 21
298, MBRREF04, 8/2017, 174.41666666666666, 33.47706857492709, 0, 2, 15, 27
299, MBRREF04, 7/2017, 83.64285714285714, 126.21491733207631, 0, 21, 4, 32
300, MBRREF04, 6/2017, 43.34615384615385, 93.60356778287948, 0, 22, 3, 29
301, MBRREF04, 5/2017, 122.20689655172414, 125.52445818194036, 0, 18, 1, 30
302, MBRREF04, 4/2017, 52.666666666666664, 124.32918415137304, 0, 18, 1, 22
303, MBRREF04, 3/2017, 276.4, 80.82415480535506, 0, 1, 1, 11
304, MBRREF04, 1/2017, 236.0, 22.34949663862701, 0, 0, 0, 4
305, MBRREF05, 1/2019, 328.75, 17.038559211388737, 0, 0, 16, 16
306, MBRREF05, 12/2018, 318.3225806451613, 22.650766698943066, 0, 0, 30, 31
307, MBRREF05, 11/2018, 339.4166666666667, 22.797873926214162, 0, 0, 12, 12
308, MBRREF05, 10/2018, 347.75, 36.402143775175816, 0, 0, 2, 28
309, MBRREF05, 9/2018, 34.333333333333336, 124.1118969436974, 0, 28, 1, 31
310, MBRREF05, 8/2018, 96.92592592592592, 218.12392367728472, 0, 23, 2, 29
311, MBRREF05, 7/2018, 482.0, 331.618354940334, 0, 6, 1, 31
312, MBRREF05, 6/2018, 456.5, 168.80647203232465, 1, 1, 1, 28
313, MBRREF05, 5/2018, 481.48148148148147, 82.70669746285739, 0, 0, 2, 27
314, MBRREF05, 4/2018, 30.53846153846154, 149.72712624972897, 1, 25, 1, 28
315, MBRREF05, 3/2018, 941.76, 613.1039346538236, 0, 3, 1, 26
316, MBRREF05, 2/2018, 627.5555555555555, 835.2402412665481, 0, 15, 1, 28
317, MBRREF05, 1/2018, 414.64, 417.61068691306264, 0, 14, 1, 26
318, MBRREF05, 12/2017, 530.8928571428571, 557.3708784518053, 0, 15, 1, 29
319, MBRREF05, 11/2017, 582.4583333333334, 423.6888721034914, 0, 1, 1, 25
320, MBRREF05, 10/2017, 803.4814814814815, 588.4445704982755, 0, 11, 1, 28
321, MBRREF05, 9/2017, 1368.3, 745.7842620356104, 0, 1, 1, 21
322, MBRREF05, 8/2017, 1209.6153846153845, 480.96700571100786, 0, 1, 1, 27
323, MBRREF05, 7/2017, 933.448275862069, 349.24596059194516, 0, 1, 3, 32
324, MBRREF05, 6/2017, 1020.9615384615385, 289.43808282473486, 0, 1, 3, 29
325, MBRREF05, 5/2017, 661.4230769230769, 238.3584775619935, 1, 1, 4, 31
326, MBRREF05, 4/2017, 642.625, 293.63887636609303, 1, 3, 1, 26
327, MBRREF05, 3/2017, 400.1111111111111, 246.85578058055611, 0, 1, 2, 11
328, MBRREF05, 1/2017, 2430.5, 2174.7617685622486, 4, 0, 0, 8
329, MBRREF06, 1/2019, 835.5, 17.0, 0, 0, 16, 16
330, MBRREF06, 12/2018, 825.741935483871, 18.026803953281103, 0, 0, 31, 31
331, MBRREF06, 11/2018, 826.6666666666666, 77.84528816112693, 0, 0, 1, 12
332, MBRREF06, 10/2018, 813.1071428571429, 65.17851272013012, 0, 0, 28, 28
333, MBRREF06, 9/2018, 839.7741935483871, 115.6964074155536, 0, 0, 1, 31
334, MBRREF06, 8/2018, 882.8571428571429, 125.97979267829149, 0, 0, 1, 28
335, MBRREF06, 7/2018, 187.26666666666668, 446.3101668537667, 0, 26, 1, 31
336, MBRREF06, 6/2018, 47.8, 229.44, 0, 24, 2, 27
337, MBRREF06, 5/2018, 930.8888888888889, 105.0718742834261, 0, 0, 27, 27
338, MBRREF06, 4/2018, 1072.9259259259259, 112.88405258426172, 0, 0, 1, 27
339, MBRREF06, 3/2018, 3765.64, 2718.7813466595658, 0, 9, 1, 26
